,Reg no.,Name,"Incorp-orated",Dissolved,Type
4979,515904,"CLEARMOON INTERNATIONAL LIMITED (d2001-11-23)
皓富國際有限公司",1995-05-25,2001-11-23,"Private, ltd by shares"
4980,510380,"CLEARWATER ENVIRONMENTAL LIMITED (d2002-08-09)
清源環保有限公司",1995-04-04,2002-08-09,"Private, ltd by shares"
4981,522724,"CLEARWISE HOLDINGS LIMITED
鏡威集團有限公司",1995-08-10,,"Private, ltd by shares"
4982,526752,CLEARY CASE COMPANY LIMITED,1995-09-28,2001-08-24,"Private, ltd by shares"
4983,522211,"CLEMENTINE INTERNATIONAL LIMITED
金宏泰國際有限公司",1995-08-03,2006-12-15,"Private, ltd by shares"
4984,519354,"CLEVER KEY LIMITED
慧啓有限公司",1995-07-04,2006-07-14,"Private, ltd by shares"
4985,508404,"CLEVER RASTA INTERNATIONAL LIMITED
嘉暉華士達國際有限公司",1995-03-16,2002-03-15,"Private, ltd by shares"
4986,522057,"CLEVER RESOURCES LIMITED
慧源有限公司",1995-08-03,2004-03-05,"Private, ltd by shares"
4987,507407,"CLEVER TEAM INDUSTRIES LIMITED
慧添實業有限公司",1995-03-07,2006-01-20,"Private, ltd by shares"
4988,519057,CLEVER TIME COMPANY LIMITED,1995-06-29,2002-11-08,"Private, ltd by shares"
4989,518788,"CLEVER WAY TRADING LIMITED
駿偉貿易有限公司",1995-06-27,2002-11-01,"Private, ltd by shares"
4990,519317,"CLEVERMAN INTERNATIONAL LIMITED
智文國際有限公司",1995-07-04,2003-02-07,"Private, ltd by shares"
4991,513568,CLIFFMARK LIMITED (d2004-01-16),1995-05-04,2004-01-16,"Private, ltd by shares"
4992,508523,"CLIFFORD INTERNATIONAL LIMITED
盛滿福國際有限公司",1995-03-21,,"Private, ltd by shares"
4993,504976,CLIFTON CONSULTANTS LIMITED (d2005-02-18),1995-02-14,2005-02-18,"Private, ltd by shares"
4994,513866,"CLIFTON GROUP LIMITED (d2004-01-16)
明山國際企業有限公司",1995-05-09,2004-01-16,"Private, ltd by shares"
4995,501865,"CLINGMANS CORPORATION LIMITED
電榮實業有限公司",1995-01-03,,"Private, ltd by shares"
4996,512475,CLK AIRPORT SERVICES LIMITED,1995-04-25,2000-12-15,"Private, ltd by shares"
4997,528157,CLOCHE LIMITED,1995-10-17,2001-01-10,"Private, ltd by shares"
4998,507860,"CLOCKWORK INDUSTRY LIMITED
龍興洋行有限公司",1995-03-14,,"Private, ltd by shares"
4999,507489,"CLOTH HOUSE COMPANY LIMITED
布館有限公司",1995-03-09,,"Private, ltd by shares"
5000,528399,"CLOUD PEAK ENTERPRISES LIMITED
雲峯企業有限公司",1995-10-19,2000-12-25,"Private, ltd by share"
4501,509437,"CHINAMARK ENGINEERING LIMITED
中茂工程有限公司",1995-03-28,,"Private, ltd by shares"
4502,502341,"CHINAMARK INDUSTRIES LIMITED
中茂實業有限公司",1995-01-10,2001-09-21,"Private, ltd by shares"
4503,502333,"CHINAMARK MANAGEMENT LIMITED
中茂管理有限公司",1995-01-10,2003-11-28,"Private, ltd by shares"
4504,516458,"CHINARED INTERNATIONAL LIMITED
林禾木業有限公司",1995-05-30,2005-08-19,"Private, ltd by shares"
4505,514835,"CHINARED TECHNOLOGY LIMITED
華悅科技有限公司",1995-05-18,2004-01-16,"Private, ltd by shares"
4506,532901,"CHINAREX INTERNATIONAL LIMITED
華亮國際有限公司",1995-12-05,2016-07-29,"Private, ltd by shares"
4507,503761,"CHINASAILS ENTERPRISES COMPANY LIMITED
中航企業有限公司",1995-01-24,,"Private, ltd by shares"
4508,512596,"CHINASILVER TRADING LIMITED
錫漢貿易有限公司",1995-04-25,1999-01-22,"Private, ltd by shares"
4509,513911,"CHINASOFT LIMITED
華軟有限公司",1995-05-09,,"Private, ltd by shares"
4510,501877,"CHINATECH HOLDINGS LIMITED
佳達集團有限公司",1995-01-03,2003-04-25,"Private, ltd by shares"
4511,505857,"CHINATEX ENTERPRISES LIMITED
華紡企業有限公司",1995-02-23,2007-08-10,"Private, ltd by shares"
4512,517074,"CHINATIME MANAGEMENT LIMITED
中泰管理有限公司",1995-06-06,1998-08-07,"Private, ltd by shares"
4513,523801,"CHINAVIEW ENTERPRISES LIMITED
華璟企業有限公司",1995-08-24,,"Private, ltd by shares"
4514,524838,"CHINAWAY ENGINEERING LIMITED
中宏工程有限公司",1995-09-05,,"Private, ltd by shares"
4515,526304,"CHINAWELL NOMINEES LIMITED
中威代理人有限公司",1995-09-26,2004-03-05,"Private, ltd by shares"
4516,529672,"CHINDEX GARMENTS FACTORY LIMITED
新晉達製衣有限公司",1995-11-03,2004-03-26,"Private, ltd by shares"
4517,524968,"CHINE RICH (FAR EAST) LIMITED
中富(遠東)有限公司",1995-09-07,2001-02-16,"Private, ltd by shares"
4518,534631,"CHINEQ (HONG KONG) MACHINERY ENGINEERING COMPANY LIMITED
華設(香港)機械工程有限公司",1995-12-28,2002-11-08,"Private, ltd by shares"
4519,534639,"CHINESE ALLIANCE GEOTECHNICAL ENGINEERING LIMITED
中盟土力工程有限公司",1995-12-28,2001-06-22,"Private, ltd by shares"
4520,502919,"CHINESE AMERICAN TRADING (HONG KONG) LIMITED
華美(香港)貿易有限公司",1995-01-17,2001-08-10,"Private, ltd by shares"
4521,508475,"CHINESE AVENUE CONSULTANTS LIMITED
中國路資訊投資顧問有限公司",1995-03-21,1999-01-22,"Private, ltd by shares"
4522,512305,"CHINESE CLUB DISCOUNT CENTRE LIMITED
華仁會電器有限公司",1995-04-25,2011-03-03,"Private, ltd by shares"
4523,513247,CHINESE CONSULTING IN SCANDINAVIA INVESTMENT LIMITED,1995-05-02,1999-06-11,"Private, ltd by shares"
4524,516427,CHINESE EAGLE LIMITED,1995-05-30,,"Private, ltd by shares"
4525,522613,"CHINESE EMBROIDERY MERCHANTS ASSOCIATION LIMITED (THE)
中華刺繡同業商會有限公司",1995-08-10,2010-02-19,Ltd by guarantee
4526,507568,"CHINESE EXPRESS LIMITED (d2004-01-02)
中國運通投資有限公司",1995-03-09,2004-01-02,"Private, ltd by shares"
4527,526990,"CHINESE FOOD PALACE LIMITED (THE)
中國食府有限公司",1995-10-03,2006-03-17,"Private, ltd by shares"
4528,522505,"CHINESE FORTUNE INVESTMENT COMPANY LIMITED
華運通投資有限公司",1995-08-08,2006-01-26,"Private, ltd by shares"
4529,513818,CHINESE INSURANCE BROKERS INTERNATIONAL LIMITED,1995-05-09,2006-12-22,"Private, ltd by shares"
4530,503788,"CHINESE INTERNAL AND EXTERNAL YIN YANG CHI KUNG INTERNATIONAL RESEARCH (H.K.) ASSOCIATION LIMITED
國際中華時辰內外陰陽功研究會香港分會有限公司",1995-01-24,1999-09-10,"Public, ltd by shares"
4531,513819,CHINESE INTERNATIONAL INSURANCE BROKERS LIMITED,1995-05-09,2006-12-22,"Private, ltd by shares"
4532,513808,CHINESE INTERNATIONAL REINSURANCE BROKERS LIMITED,1995-05-09,2006-12-22,"Private, ltd by shares"
4533,519815,"CHINESE ISLAND LIMITED
中之島有限公司",1995-07-11,2004-06-18,"Private, ltd by shares"
4534,511832,"CHINESE LINK 21 LIMITED
中華一線通有限公司",1995-04-20,2012-06-08,"Private, ltd by shares"
4535,530470,"CHINESE MEDICAL PORT (CHINA) HOLDINGS LIMITED
中藥港(中國)集團有限公司",1995-11-14,2019-05-24,"Private, ltd by shares"
4536,519437,"CHINESE MEDICAL SERVICES LIMITED (d2002-05-24)
中國醫療服務有限公司",1995-07-04,2002-05-24,"Private, ltd by shares"
4537,514987,"CHINESE MEDICINAL PORT CHINESE MEDICINE SUPERMARKET LIMITED
中藥港中醫藥超級市場有限公司",1995-05-18,,"Private, ltd by shares"
4538,504726,"CHINESE MERITS FOUNDATION LIMITED (THE)
華人彰顯成就基金有限公司",1995-02-09,,Ltd by guarantee
4539,505287,"CHINESE MODELLING AGENCY LIMITED (THE)
中華模特兒藝術有限公司",1995-02-16,1998-03-20,"Private, ltd by shares"
4540,520883,"CHINESE OVERSEAS ECONOMIC CORPORATION COMPANY LIMITED
華洋經濟合作有限公司",1995-07-20,1998-09-11,"Private, ltd by shares"
4541,508582,"CHINESE PLUS INTERNATIONAL LIMITED
中賀國際有限公司",1995-03-21,2005-03-18,"Private, ltd by shares"
4542,502136,"CHINESE TEA ART AND MANAGEMENT COMPANY LIMITED
心靈茶藝管理有限公司",1995-01-05,1999-01-22,"Private, ltd by shares"
4543,534004,"CHINESE TECHNICAL PRESS LIMITED
中華科技出版社有限公司",1995-12-19,,"Private, ltd by shares"
4544,530638,"CHINESE UNION TRADING LIMITED
中協貿易有限公司",1995-11-14,2000-11-17,"Private, ltd by shares"
4545,530861,"CHINESE WORLD INVESTMENT LIMITED
中港台投資有限公司",1995-11-16,2000-10-20,"Private, ltd by shares"
4546,512672,"CHINEVER ENTERPRISE DEVELOPMENT (H.K.) LIMITED
中恆實業發展(香港)有限公司",1995-04-27,,"Private, ltd by shares"
4547,530405,"CHING CHI INDUSTRIAL COMPANY LIMITED
精緻實業有限公司",1995-11-14,,"Private, ltd by shares"
4548,522082,"CHING FUNG METAL MANUFACTURING LIMITED
精豐金屬製品有限公司",1995-08-03,1999-10-08,"Private, ltd by shares"
4549,524667,"CHING HING PROPERTY LIMITED
正興置業有限公司",1995-09-05,,"Private, ltd by shares"
4550,524757,"CHING HUNG WOODCRAFT CO. LIMITED
慶鴻木藝有限公司",1995-09-05,2001-02-16,"Private, ltd by shares"
4551,525730,"CHING KAN COMPANY LIMITED
精勤企業有限公司",1995-09-19,2000-11-17,"Private, ltd by shares"
4552,525109,"CHING LEE (KA SHING) ENGINEERING COMPANY LIMITED
正利(家聲)工程有限公司",1995-09-12,,"Private, ltd by shares"
4553,502766,CHING MEI LIMITED,1995-01-12,2000-08-25,"Private, ltd by shares"
4554,503118,"CHING MING INTERNATIONAL DEVELOPMENT LIMITED
精明國際發展有限公司",1995-01-17,,"Private, ltd by shares"
4555,522611,"CHING TRADING LIMITED
瀠儒貿易有限公司",1995-08-10,2005-08-05,"Private, ltd by shares"
4556,509711,"CHING WAIT PROOFING PRESS COMPANY LIMITED
精滙印刷打稿有限公司",1995-03-28,2016-09-30,"Private, ltd by shares"
4557,517446,"CHING WAY INDUSTRIES LIMITED
精滙實業有限公司",1995-06-08,2014-11-21,"Private, ltd by shares"
4558,529292,"CHING YEU OPTICAL CO., LIMITED
慶宇光學有限公司",1995-10-31,2000-05-19,"Private, ltd by shares"
4559,522252,"CHING YING CONSTRUCTION & ENGINEERING (HONG KONG) COMPANY LIMITED
精英工程建設(香港)有限公司",1995-08-08,2004-03-05,"Private, ltd by shares"
4560,517272,"CHINICA SHIPPING AGENCY CO., LIMITED
祥華船務代理有限公司",1995-06-08,2000-06-23,"Private, ltd by shares"
4561,527135,"CHININ LIMITED
中彥有限公司",1995-10-03,2017-12-08,"Private, ltd by shares"
4562,514313,"CHINNEY ENGINEERING (E&M) COMPANY LIMITED
建業機電工程有限公司",1995-05-11,2004-07-23,"Private, ltd by shares"
4563,503936,"CHINSON MIN DA TRADING LIMITED
正新閩達貿易有限公司",1995-01-26,1999-03-12,"Private, ltd by shares"
4564,502192,"CHINTERNATIONAL ADVERTISING CO. LIMITED
中華國際廣告有限公司",1995-01-05,,"Private, ltd by shares"
4565,504649,"CHINWA COMPUTER LIMITED
清華電腦有限公司",1995-02-07,2003-12-12,"Private, ltd by shares"
4566,532631,"CHINWILL INTERNATIONAL LIMITED
展穎國際有限公司",1995-12-05,2002-02-15,"Private, ltd by shares"
4567,504861,"CHINY LIMITED
千毅有限公司",1995-02-09,,"Private, ltd by shares"
4568,505187,"CHIORI ASIA PACIFIC LIMITED
至朗尼(亞洲)有限公司",1995-02-14,,"Private, ltd by shares"
4569,506343,CHIPCOM HONG KONG LIMITED,1995-02-28,1998-11-13,"Private, ltd by shares"
4570,524113,"CHIPS TRADING COMPANY LIMITED
卓思貿易有限公司",1995-08-29,2000-06-16,"Private, ltd by shares"
4571,521213,"CHIT FAI ENGINEERING COMPANY LIMITED
捷輝機電工程有限公司",1995-07-25,2011-07-26,"Private, ltd by shares"
4572,523883,"CHIT SHING INTERNATIONAL TRADING LIMITED
捷成國際貿易有限公司",1995-08-24,,"Private, ltd by shares"
4573,519583,"CHITAQ INTERNATIONAL LIMITED
捷達國際(香港)有限公司",1995-07-06,2004-01-30,"Private, ltd by shares"
4574,519727,"CHITAT TRADING DEVELOPMENT LIMITED
滋達貿易發展有限公司",1995-07-11,2000-11-17,"Private, ltd by shares"
4575,507601,"CHITEK INTERNATIONAL LIMITED
啓特國際有限公司",1995-03-09,2004-01-02,"Private, ltd by shares"
4576,503514,"CHITEX INTERNATIONAL HOLDINGS LIMITED
捷達國際集團有限公司",1995-01-19,2007-06-15,"Private, ltd by shares"
4577,508962,"CHIU CHOW FOOD CONSULTANTS (CHINA) CO., LIMITED
潮州飲食(中國)管理服務有限公司",1995-03-23,2003-08-22,"Private, ltd by shares"
4578,503177,"CHIU KEI DEVELOPMENT COMPANY LIMITED
超奇貿易發展有限公司",1995-01-17,,"Private, ltd by shares"
4579,506350,"CHIU KONG CITY (CAUSEWAY BAY) RESTAURANT CO., LIMITED
潮江城(銅鑼灣)飲食有限公司",1995-02-28,2004-10-08,"Private, ltd by shares"
4580,514472,"CHIU LICK MIRROR CO., LIMITED
超力鏡業有限公司",1995-05-16,2002-10-11,"Private, ltd by shares"
4581,515372,"CHIU YUAN MARINE PRODUCTS COMPANY LIMITED
秋源水產有限公司",1995-05-23,2000-06-30,"Private, ltd by shares"
4582,523382,"CHIZU ELECTRIC (HK) LIMITED
智頭電機(香港)有限公司",1995-08-17,,"Private, ltd by shares"
4583,533754,CHL CORPORATION LIMITED,1995-12-14,2010-11-12,"Private, ltd by shares"
4584,507445,CHO PARTNERS LIMITED,1995-03-09,2004-01-02,"Private, ltd by shares"
4585,517709,"CHO, PAGE & STEELE ASIA LIMITED
曹裴施亞洲有限公司",1995-06-13,2009-11-13,"Private, ltd by shares"
4586,503821,"CHOCOLATE FACTORY LIMITED (THE) (HK)
朱古力有限公司",1995-01-24,2019-01-04,"Private, ltd by shares"
4587,527098,"CHOI FUNG FASHION SHOP (H.K.) LIMITED
賽颯時裝店(香港)有限公司",1995-10-03,2011-06-17,"Private, ltd by shares"
4588,530655,"CHOI FUNG METALWARE COMPANY LIMITED
財豐五金有限公司",1995-11-14,,"Private, ltd by shares"
4589,515432,"CHOI KEE GROUP LIMITED
財基集團有限公司",1995-05-23,,"Private, ltd by shares"
4590,526156,"CHOICE INTERNATIONAL LIMITED (d2004-03-05)
卓先國際有限公司",1995-09-21,2004-03-05,"Private, ltd by shares"
4591,509893,"CHOICE INTERNATIONAL OFFSET PRINTING COMPANY LIMITED
時彩國際柯式印刷有限公司",1995-03-30,2002-11-22,"Private, ltd by shares"
4592,530353,"CHOICE NICE INDUSTRIAL LIMITED
創麗實業有限公司",1995-11-09,2013-04-05,"Private, ltd by shares"
4593,513541,"CHOICE VIDEO LIMITED (d2004-01-16)
釆視鐳射影視有限公司",1995-05-04,2004-01-16,"Private, ltd by shares"
4594,504793,"CHOICE WIN CONSULTANTS LIMITED
彩勝顧問有限公司",1995-02-09,2003-12-12,"Private, ltd by shares"
4595,506003,"CHOICE WIN INTERNATIONAL LIMITED
采勝國際有限公司",1995-02-23,2014-06-20,"Private, ltd by shares"
4596,533447,"CHOICEHINTS LIMITED
彩時軒有限公司",1995-12-12,,"Private, ltd by shares"
4597,522962,"CHOICELAND (SINGLE CLUB) LIMITED
帝后宛有限公司",1995-08-15,2002-06-21,"Private, ltd by shares"
4598,510847,"CHOMP DEVELOPMENT LIMITED
組合發展有限公司",1995-04-11,2004-07-30,"Private, ltd by shares"
4599,529183,"CHONG FAT CONSTRUCTION ENGINEERING COMPANY LIMITED
創發建築工程有限公司",1995-10-26,2002-12-20,"Private, ltd by shares"
4600,522547,"CHONG HING HOLDINGS LIMITED
創興控股有限公司",1995-08-08,2007-12-28,"Private, ltd by shares"
4601,530205,"CHONG HING MOTOR LIMITED
創興車行有限公司",1995-11-09,2002-04-26,"Private, ltd by shares"
4602,529649,"CHONG KUI (GROUP) COMPANY LIMITED
中駒(集團)有限公司",1995-11-03,2013-01-15,"Private, ltd by shares"
4603,534128,"CHONG MA ENTERPRISES LIMITED
中馬實業有限公司",1995-12-19,,"Private, ltd by shares"
4604,520018,"CHONG NGAI ELECTRONICS COMPANY LIMITED
創毅電子有限公司",1995-07-13,,"Private, ltd by shares"
4605,527284,"CHONG QING HUNG KEE LEE TAXI COMPANY LIMITED
重慶鴻記利出租車有限公司",1995-10-05,2002-05-24,"Private, ltd by shares"
4606,517573,"CHONG SHUN HONG (INDUSTRIAL) LIMITED
昌順行(實業)有限公司",1995-06-13,1999-06-11,"Private, ltd by shares"
4607,513661,"CHONG SING CORPORATION LIMITED
莊昇集團有限公司",1995-05-09,2005-05-27,"Private, ltd by shares"
4608,528427,"CHONG SZE PING INVESTMENT LIMITED
莊士平投資有限公司",1995-10-19,2005-09-30,"Private, ltd by shares"
4609,512767,"CHONG TEK HOLDINGS LIMITED
創廸集團有限公司",1995-04-27,2006-01-06,"Private, ltd by shares"
4610,510876,"CHONG WA CONSTRUCTION ENGINEERING LIMITED
創華建築工程有限公司",1995-04-11,,"Private, ltd by shares"
4611,515487,"CHONG WING WATCH BASE FACTORY LIMITED
創榮錶底製品廠有限公司",1995-05-23,2001-09-07,"Private, ltd by shares"
4612,508920,"CHONGGAM INTERNATIONAL LIMITED
壯錦國際有限公司",1995-03-23,2002-09-06,"Private, ltd by shares"
4613,526793,"CHONGQING BUILDING MATERIAL IMPORT EXPORT (HONG KONG) LIMITED
重慶建築物資進出口(香港)有限公司",1995-09-28,2001-10-19,"Private, ltd by shares"
4614,517020,"CHOON SENG (H.K.) COMPANY LIMITED
俊成(香港)有限公司",1995-06-06,2002-12-27,"Private, ltd by shares"
4615,503305,"CHOOSING TRADING (HONG KONG) LIMITED
荃星(香港)有限公司",1995-01-19,2003-12-12,"Private, ltd by shares"
4616,519428,"CHORLTON COMPANY LIMITED
創利德有限公司",1995-07-04,2003-02-21,"Private, ltd by shares"
4617,505999,"CHOSEN ENTERPRISES LIMITED (d2003-05-09)
彩勝企業有限公司",1995-02-23,2003-05-09,"Private, ltd by shares"
4618,533259,"CHOSUN SHIPPING (HK) COMPANY LIMITED
朝鮮海運香港有限公司",1995-12-07,,"Private, ltd by shares"
4619,510915,"CHOW FAT (H.K.) REAL ESTATE DEVELOPMENT LIMITED
周發(香港)房地產有限公司",1995-04-11,1999-05-14,"Private, ltd by shares"
4620,504182,"CHOW HING KEE LIMITED
周興記有限公司",1995-01-30,,"Private, ltd by shares"
4621,520008,"CHOW YEI CHING FOUNDATION
周亦卿基金",1995-07-13,,Ltd by guarantee
4622,519257,"CHOW'S CONSTRUCTION LIMITED
啓裕工程有限公司",1995-07-04,,"Private, ltd by shares"
4623,509716,CHOWDRY SOUTH EAST ASIA LIMITED,1995-03-28,2003-12-19,"Private, ltd by shares"
4624,518352,"CHOY ART COMPANY LIMITED
才藝有限公司",1995-06-22,2003-10-31,"Private, ltd by shares"
4625,532170,CHOY HUNG COMPANY LIMITED,1995-11-28,1998-03-31,"Private, ltd by shares"
4626,514047,"CHOY KEN KEE BUILDING MATERIAL LIMITED
蔡勤記建築材料有限公司",1995-05-09,2003-10-31,"Private, ltd by shares"
4627,501922,CHP ELECTRONICS COMPANY LIMITED,1995-01-03,,"Private, ltd by shares"
4628,517040,"CHRIST SUCCESS INTERNATIONAL LIMITED
基保成國際有限公司",1995-06-06,1998-10-09,"Private, ltd by shares"
4629,533597,"CHRISTCO DIGITAL IMAGING LIMITED
色彩美專業數碼影畫有限公司",1995-12-12,2001-05-11,"Private, ltd by shares"
4630,517082,"Christian DC Limited
基督教野谷有限公司",1995-06-06,,Ltd by guarantee
4631,525570,"CHRISTIAN ETERNAL GRACE SERVICES CENTRE LIMITED
基督教恆恩服務中心有限公司",1995-09-14,,Ltd by guarantee
4632,518407,"CHRISTIAN EVANGELICAL CENTRE HUA EN CHURCH LIMITED
基督教佈道中心華恩堂有限公司",1995-06-22,,Ltd by guarantee
4633,515327,"CHRISTIAN KAU WAH KENG SHUN TAK CHURCH LIMITED
九華徑基督教會信得堂有限公司",1995-05-23,,Ltd by guarantee
4634,527040,"CHRISTIAN LADIES' CLUB LIMITED
基督教儷人會有限公司",1995-10-03,,Ltd by guarantee
4635,513931,"CHRISTO HONG KONG LIMITED
基士道香港有限公司",1995-05-09,2001-07-20,"Private, ltd by shares"
4636,503540,"CHROMA INDUSTRIAL LIMITED
高駿實業發展有限公司",1995-01-19,2017-04-28,"Private, ltd by shares"
4637,508676,"CHROMA33 ARCHITECTURAL LIGHTING DESIGN (HONG KONG) LIMITED
大公設計顧問有限公司",1995-03-21,2000-04-07,"Private, ltd by shares"
4638,512478,CHROMOROC (ASIA) LIMITED,1995-04-25,2018-01-19,"Private, ltd by shares"
4639,524918,"CHRONG YI (H.K.) CO., LIMITED
重億(香港)有限公司",1995-09-07,2001-12-07,"Private, ltd by shares"
4640,516924,CHRYSALIS IMPORT/EXPORT LIMITED (d2004-06-04),1995-06-01,2004-06-04,"Private, ltd by shares"
4641,514290,"CHU CHUNG TIN SECURITIES LIMITED
朱頌田證券有限公司",1995-05-11,2002-10-11,"Private, ltd by shares"
4642,502119,"CHU KONG INTERNATIONAL GROUP COMPANY LIMITED
珠江國際集團有限公司",1995-01-05,2005-01-14,"Private, ltd by shares"
4643,510084,"CHU KONG PRINTING EQUIPMENT COMPANY LIMITED
珠江印刷機械有限公司",1995-03-30,2005-03-18,"Private, ltd by shares"
4644,533484,"CHU KONG VEHICLE WORKS FACTORY LIMITED
珠江汽車維修廠有限公司",1995-12-12,,"Private, ltd by shares"
4645,504006,"CHU MING TRANSPORTATION COMPANY LIMITED
朱明運輸有限公司",1995-01-26,2005-12-09,"Private, ltd by shares"
4646,532142,"CHU-LEE (INTERNATIONAL) DEVELOPMENT LIMITED
旺禾(國際)發展有限公司",1995-11-28,2004-04-16,"Private, ltd by shares"
4647,517789,CHU/SCOTT/EGAN ASIA INTERNATIONAL LIMITED,1995-06-13,2004-02-20,"Private, ltd by shares"
